"asset_id","final_usage","relative_path","master_path","category","variant","duration_seconds","loop","loop_start_seconds","loop_end_seconds","channels","sample_rate_hz","runtime_codec","master_format","target_lufs","suggested_gain_db","suggested_max_distance_m","runtime_fade_in_ms","runtime_fade_out_ms","fade_mode","source_title","source_author","source_url","license","review_pack","review_source_file","source_sha256","runtime_sha256","trim_applied","playback_rule","version","acceptance_status","build_date"
"sfx_ambience_night_insects_local_loop_01","ambience_night_insects_local_loop","assets/audio/ambience/local_emitters/sfx_ambience_night_insects_local_loop_01_v01.ogg","art_source/audio/masters/ambience/local_emitters/sfx_ambience_night_insects_local_loop_01_v01.wav","ambience_night_insects","01","9.767","true","0.000","9.767","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-23.0","0.0","45","1000","1000","runtime_start_stop","Outdoors_Night_CricketsLoop.wav","MrFossy","https://freesound.org/s/521843/","CC0","sample_pack_v6","07_night_crickets_loop_521843.mp3","dd0b27aa537795341bf9456cc9854be5775439f0fffec8a191107a86c3bfbab6","9fb57294353e9651e0f343fbd9019b603680f55bbcea9565fe66b87615f3d375","full_source","整段循环；不剪辑；放在独立草丛空间声区，夜间随机错时启停并渐入渐出","v01","confirmed","2026-09-01"
"sfx_ambience_night_insects_local_loop_02","ambience_night_insects_local_loop","assets/audio/ambience/local_emitters/sfx_ambience_night_insects_local_loop_02_v01.ogg","art_source/audio/masters/ambience/local_emitters/sfx_ambience_night_insects_local_loop_02_v01.wav","ambience_night_insects","02","33.607","true","0.000","33.607","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-23.0","0.0","45","1000","1000","runtime_start_stop","Night crickets","Vrymaa","https://freesound.org/s/734642/","CC0","sample_pack_v6","08_night_crickets_mountain_734642.mp3","f2ee065f4da77cf2ce3384ba1fa502cbea06898282219a2ff296ebf015b0471e","52edf2e8f8c617d28540b7d294d663c68846d720aa258aa5f6c4c545618e2ee8","full_source","整段循环；不剪辑；放在独立林下空间声区，夜间随机错时启停并渐入渐出","v01","confirmed","2026-09-01"
"sfx_ambience_night_insects_local_loop_03","ambience_night_insects_local_loop","assets/audio/ambience/local_emitters/sfx_ambience_night_insects_local_loop_03_v01.ogg","art_source/audio/masters/ambience/local_emitters/sfx_ambience_night_insects_local_loop_03_v01.wav","ambience_night_insects","03","8.000","true","0.000","8.000","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-23.0","0.0","45","1000","1000","runtime_start_stop","Jackwald's Sounds - Evening Cricket Ambience (Looped)","JackwaldOfficial","https://freesound.org/s/830044/","CC-BY-4.0","sample_pack_v6","09_night_crickets_evening_loop_830044.mp3","18ee18b133509c57ae3e545f3be65db5d65fd75235b44a1a7f2ccd6fe16fe518","42413fa94a027087dff1c3690c0f93e2b2596fd3d544d236b009270b64715d54","full_source","整段循环；不剪辑；放在独立草地空间声区，夜间随机错时启停并渐入渐出","v01","confirmed","2026-09-01"
"sfx_ambience_night_owl","ambience_night_owl_random_one_shot","assets/audio/ambience/local_emitters/sfx_ambience_night_owl_v01.wav","art_source/audio/masters/ambience/local_emitters/sfx_ambience_night_owl_v01.wav","ambience_night_owl","01","3.997","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-23.0","0.0","45","0","0","none","owl.wav","Anthousai","https://freesound.org/s/398734/","CC0","sample_pack_v6","11_night_owl_field_398734.mp3","e9c494276358bbae6f537198cdac67a2bfba80a383b52326972e9644e6341b34","c380c7bc11a245f6d099a12d6c6eeb9eb9f5876e0682ccee4c94d6b9c498f3d5","full_source","整段播放；不剪辑；夜间在前后树林空间点低频随机触发，每次可换位置","v01","confirmed","2026-09-01"
"sfx_ambience_river_local_loop","ambience_river_local_loop","assets/audio/ambience/local_emitters/sfx_ambience_river_local_loop_v01.ogg","art_source/audio/masters/ambience/local_emitters/sfx_ambience_river_local_loop_v01.wav","ambience_river","01","63.986","true","0.000","63.986","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-23.0","0.0","45","1000","1000","runtime_start_stop","River flowing sound.","Tom_Kaszuba","https://freesound.org/s/660262/","CC0","sample_pack_v7","06_river_babbling_660262.mp3","c8cf18b0e889ce2f99d09f8abfe6fc71764e8fe594ad474bfc5e73fd26d4d3e5","b08bba78b37e090a888d905350b3ee153bc7bd7ad03919de8b829a6b94ab234a","full_source","整段循环；不剪辑；沿河道布置位置化声源并在远离河岸时衰减","v01","confirmed","2026-09-01"
"sfx_ambience_active_fire_loop","ambience_active_fire_loop","assets/audio/ambience/local_emitters/sfx_ambience_active_fire_loop_v01.ogg","art_source/audio/masters/ambience/local_emitters/sfx_ambience_active_fire_loop_v01.wav","ambience_fire","01","60.836","true","0.000","60.836","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-23.0","0.0","45","1000","1000","runtime_start_stop","Fireplace Fire Crackling","RyanKingArt","https://freesound.org/s/717579/","CC0","sample_pack_v7","08_fire_fireplace_717579.mp3","1b865f4c06b59a6db2d8168dd0033fefaeb5310b84a085e08f71771dde12023b","bac379ff2e3321ae1b2b6aaba0dda7c0b6c875fc3159649df04d7ef547fdc997","full_source","整段循环；不剪辑；仅铁匠炉或壁炉正在使用时从实际炉火位置渐入，停用时渐出","v01","confirmed","2026-09-01"
"sfx_world_battle_alert_one_shot","world_battle_alert_one_shot","assets/audio/world/bell/sfx_world_battle_alert_one_shot_v01.wav","art_source/audio/masters/world/bell/sfx_world_battle_alert_one_shot_v01.wav","world_battle_alert","01","4.838","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","70","0","0","none","Battle_horn_1.wav","kirmm","https://freesound.org/s/392180/","CC0","sample_pack_v7","11_alert_battle_horn_392180.mp3","d6a796854db10f8d94f4bc456289aff1c5c63cb8a8f65feac00c5904fbbd94dc","6177d1bfebae7693bf7ae25b3554c68ec4076339f913e356ab42319a4657aa7a","full_source","整段单次播放；不剪辑；敌袭警报触发时从固定号角位置发声","v01","confirmed","2026-09-01"
"sfx_foley_run_unified_loop","foley_run_unified_loop","assets/audio/foley/footsteps/sfx_foley_run_unified_loop_v01.ogg","art_source/audio/masters/foley/footsteps/sfx_foley_run_unified_loop_v01.wav","foley_run_unified","01","16.001","true","0.000","16.001","1","48000","vorbis_q5","wav_pcm_s24le_48khz","-20.0","0.0","18","0","0","immediate_start_stop","Running Concrete","LewisEmmott5","https://freesound.org/s/732563/","CC0","sample_pack_v8","11_run_stone_mono_732563.mp3","fefbdec6b4c9a311c07b2fc66fa1a7b85220080764d2021168f23bfb8dd9d306","285b7fe88934aba97631c5a87285183f20424969ef13bf414160235deed7fde4","full_source","所有地面统一使用；角色开始奔跑时立即从角色位置播放，持续奔跑时循环；停止奔跑时立即截停；不做渐入渐出","v01","confirmed","2026-09-01"
"voice_combat_friendly_male_hurt_voice","combat_friendly_male_hurt_voice","assets/audio/voice/combat_grunts/voice_combat_friendly_male_hurt_voice_v01.wav","art_source/audio/masters/voice/combat_grunts/voice_combat_friendly_male_hurt_voice_v01.wav","combat_friendly_hurt_voice","01","0.444","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","40","0","0","none","Grunts Male.wav","Dirtjm","https://freesound.org/s/262279/","CC-BY-NC 3.0","sample_pack_v9","01_hurt_grunt_single_262279.mp3","cddc793e1eaed04af7bb70e2cda3df7ded3bfcc90e1c311c31ae5620d9e98c36","886ed1ab29835e908d82f9f52192daffa2fbd3ab95717d3e32673ddf6e01107b","full_source","整段单次播放；我方男性 NPC 受击时约 50% 概率从受击者位置附加播放；与必播命中声分层","v01","confirmed","2026-09-01"
"voice_combat_enemy_hurt_voice","combat_enemy_hurt_voice","assets/audio/voice/combat_grunts/voice_combat_enemy_hurt_voice_v01.wav","art_source/audio/masters/voice/combat_grunts/voice_combat_enemy_hurt_voice_v01.wav","combat_enemy_hurt_voice","01","0.522","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-18.0","0.0","40","0","0","none","male_hurt1.ogg","micahlg","https://freesound.org/s/413176/","CC0","sample_pack_v9","02_hurt_grunt_short_413176.mp3","715fca2ad2e5a6fdcc86dd7eeace06f69b737a1bbe5f73ff1801b4556c18a117","dd64488ba593434e2b9232bb3571fa137ad1834fbee7958beb5e4a9ce79b7d43","full_source","整段单次播放；敌人受击时约 50% 概率从受击者位置附加播放；与必播命中声分层","v01","confirmed","2026-09-01"
"sfx_combat_hit_contact_01","combat_hit_contact_random","assets/audio/combat/impacts/sfx_combat_hit_contact_01_v01.wav","art_source/audio/masters/combat/impacts/sfx_combat_hit_contact_01_v01.wav","combat_hit_contact","01","0.761","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","40","0","0","none","Sword Hit","qubodup","https://freesound.org/s/442769/","CC0","sample_pack_v9","04_enemy_hit_sword_442769.mp3","93d72e63bb8d9b8a60d2c0ac665c153171515645fbb85f4ec028e4a253e7b167","0307543f7936fae5a83e1d314f4174d285f61978c3ce12b1542844c3a65c8857","full_source","整段单次播放；每次有效受击必播，并与 05、06 剪辑版三选一随机；从实际命中位置发声","v01","confirmed","2026-09-01"
"sfx_combat_hit_contact_02","combat_hit_contact_random","assets/audio/combat/impacts/sfx_combat_hit_contact_02_v01.wav","art_source/audio/masters/combat/impacts/sfx_combat_hit_contact_02_v01.wav","combat_hit_contact","02","0.841","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","40","0","0","none","body_hit.wav","insanity54","https://freesound.org/s/276600/","CC0","sample_pack_v9","05_enemy_hit_body_276600.mp3","81f5997c3dc672d5a5dd259044ba16f8012da0fc402b6903ef42dc27bcaa36fb","49c574200b2a303d058b663e0a688b7fdb5ccccbca3769a3dbb87f258e720630","full_source","整段单次播放；每次有效受击必播，并与 04、06 剪辑版三选一随机；从实际命中位置发声","v01","confirmed","2026-09-01"
"sfx_combat_hit_contact_03","combat_hit_contact_random","assets/audio/combat/impacts/sfx_combat_hit_contact_03_v01.wav","art_source/audio/masters/combat/impacts/sfx_combat_hit_contact_03_v01.wav","combat_hit_contact","03","1.000","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","40","0","0","none","Face Punch, Body Impact, 4x","Kinoton","https://freesound.org/s/503277/","CC0","sample_pack_v9","06_enemy_hit_impacts_503277.mp3","35d58e6f09933a1c1bde7c6b9fd0c2d6d1e441d4942cfd5f60271feaa8db32ab","ba3f5868fd094aacf9490dbb2a822aee2c047fab8b07ab472c09b69947d626de","00:00-00:01","只使用 00:00–00:01；每次有效受击必播，并与 04、05 三选一随机；从实际命中位置发声","v01","confirmed","2026-09-01"
"sfx_combat_arrow_and_hand_crossbow_bolt_whoosh","combat_arrow_and_hand_crossbow_bolt_whoosh","assets/audio/combat/projectiles/sfx_combat_arrow_and_hand_crossbow_bolt_whoosh_v01.wav","art_source/audio/masters/combat/projectiles/sfx_combat_arrow_and_hand_crossbow_bolt_whoosh_v01.wav","combat_arrow_bolt_whoosh","01","0.813","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","40","0","0","none","Arrow Whoosh 1","Ali_6868","https://freesound.org/s/384908/","CC0","sample_pack_v9","07_arrow_whoosh_384908.mp3","8008215c36e5db6bf3211e3fe589494e5a50a4834ad2c70fae16582b49ad4d88","4124de05870c8632514d6bc25b801f843ce7b16a366d11595c0091e7c6d01104","full_source","整段单次播放；绑定普通箭矢或手弩矢的位置播放；弩床重弩矢另用第 11 批 10","v01","confirmed","2026-09-01"
"sfx_combat_wood_damage_01","combat_wood_damage_random","assets/audio/combat/structures/sfx_combat_wood_damage_01_v01.wav","art_source/audio/masters/combat/structures/sfx_combat_wood_damage_01_v01.wav","combat_wood_damage","01","0.340","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","40","0","0","none","Wooden Hit","jackyyang09","https://freesound.org/s/506718/","CC0","sample_pack_v9","10_wood_hit_layered_506718.mp3","bdfe1593a2eeafa731b55bd4e1a62b1e7d3328a71499fd13df85c73fe4c15ebc","4a00546593122475f8b59e18ad408de2d280745721d8922840d62762fbc12242","full_source","整段单次播放；木建筑或塔防单位每次有效受击时与 11 二选一随机；从实际受击位置发声","v01","confirmed","2026-09-01"
"sfx_combat_wood_damage_02","combat_wood_damage_random","assets/audio/combat/structures/sfx_combat_wood_damage_02_v01.wav","art_source/audio/masters/combat/structures/sfx_combat_wood_damage_02_v01.wav","combat_wood_damage","02","0.522","false","","","1","48000","pcm_s16le","wav_pcm_s24le_48khz","-16.0","0.0","40","0","0","none","wood hit.wav","VitaWrap","https://freesound.org/s/345679/","CC-BY 4.0","sample_pack_v9","11_wood_plank_hit_345679.mp3","6ba3a3e3c6a253f30e36343ecba62042176f1cae171ca8714cb6570076933136","9fafb33c506d9c5b14937cd7f80ed966d72c4b4f4f73886185114d766522d876","full_source","整段单次播放；木建筑或塔防单位每次有效受击时与 10 二选一随机；从实际受击位置发声","v01","confirmed","2026-09-01"
